Indicated damage,Damage level,Damaged wing or rotor,Struck lights,Damaged lights,Damaged other,Size
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,False,False,False,"Large"
False,"N",False,True,False,False,"Large"
False,"N",False,True,False,False,"Large"
False,"N",False,True,False,False,"Large"
False,"N",False,True,False,False,"Large"
False,"N",False,True,False,False,"Large"
False,"N",False,True,False,False,"Large"
False,"N",False,True,False,False,"Large"
False,"N",False,True,False,False,"Large"
False,"N",False,True,False,False,"Large"
False,"N",False,True,False,False,"Large"
True,"M?",False,True,True,False,"Large"
True,"M?",False,True,True,False,"Medium"
True,"M?",False,True,True,False,"Medium"
True,"M?",False,True,True,False,"Large"
True,"M?",False,True,True,False,"Small"
True,"M?",False,True,True,False,"Medium"
True,"M?",False,True,True,False,"Large"
True,"M?",True,True,True,False,"Medium"
True,"M?",True,True,True,False,"Large"
True,"M?",False,True,True,False,"Medium"
True,"M?",False,True,True,False,"Medium"
True,"M?",True,True,True,False,"Large"
True,"M?",True,True,True,False,"Small"
True,"M?",False,True,True,False,"Small"
True,"M?",False,True,True,False,"Large"
True,"M?",True,True,True,False,"Small"
True,"M?",False,True,True,False,"Medium"
True,"M?",False,True,True,False,"Large"
True,"M?",False,True,True,False,"Small"
True,"M?",False,True,True,False,"Large"
True,"M?",False,True,True,False,"Small"
True,"M?",False,True,True,False,"Large"
True,"M?",False,True,True,False,"Small"
True,"M?",False,True,True,False,"Small"
True,"M?",False,True,True,False,"Large"
True,"M?",False,True,True,False,"Small"
True,"M?",True,True,True,False,"Medium"
True,"M?",False,True,True,False,"Large"
True,"M?",False,True,True,False,"Medium"
True,"M?",False,True,True,False,"Large"
True,"M?",False,True,True,False,"Small"
True,"M?",False,True,True,False,"Large"
True,"M?",False,True,True,False,"Medium"
True,"M?",True,True,True,False,"Medium"
True,"M?",False,True,True,False,"Large"
True,"M?",False,True,True,False,"Large"
True,"M?",False,True,True,False,"Small"
True,"M?",True,True,True,False,"Small"
True,"M?",False,True,True,False,"Small"
True,"M?",False,True,True,False,"Small"
True,"M?",False,True,True,False,"Large"
True,"M?",False,True,True,False,"Large"
True,"M?",False,True,True,False,"Large"
True,"M?",True,True,True,False,"Large"
True,"M?",False,True,True,False,"Small"
True,"M?",False,True,True,False,"Small"
True,"M?",False,True,True,False,"Small"
True,"M?",False,True,True,False,"Large"
True,"M?",False,True,True,False,"Small"
True,"M?",False,True,True,False,"Large"
True,"M?",True,True,True,False,"Medium"
True,"M?",False,True,True,False,"Medium"
True,"M?",False,True,True,False,"Small"
True,"M?",False,True,True,False,"Small"
True,"M?",True,True,True,False,"Medium"
True,"M?",True,True,True,False,"Small"
True,"M?",False,True,True,False,"Medium"
True,"M?",True,True,True,False,"Small"
True,"M?",False,True,True,False,"Small"
True,"M?",False,True,True,False,"Medium"
True,"M?",False,True,True,False,"Large"
True,"M?",False,True,True,False,"Medium"
True,"M?",True,True,True,False,"Small"
True,"M?",False,True,True,False,"Small"
True,"M?",True,True,True,False,"Medium"
True,"M?",False,True,True,False,"Large"
True,"M?",False,True,True,False,"Large"
True,"M?",True,True,True,False,"Large"
True,"M?",True,True,True,False,"Small"
True,"M?",False,True,True,False,"Medium"
True,"M?",False,True,True,False,"Small"
True,"M?",False,True,True,False,"Small"
True,"M?",False,True,True,False,"Large"
True,"M?",False,True,True,False,"Medium"
True,"M?",False,True,True,False,"Small"
True,"M?",True,True,True,False,"Medium"
True,"M?",True,True,True,False,"Medium"
True,"M?",False,True,True,False,"Medium"
True,"M?",True,True,True,False,"Large"
True,"M?",False,True,True,False,"Small"
True,"M?",True,True,True,False,"Large"
True,"M?",True,True,True,False,"Large"
True,"M?",False,True,True,False,"Small"
True,"M?",False,True,True,False,"Medium"
True,"M?",False,True,True,False,"Small"
True,"M?",False,True,True,False,"Small"
True,"M?",False,True,True,False,"Medium"
True,"M?",False,True,True,True,"Large"
True,"M?",False,True,True,True,"Large"
True,"M?",False,True,False,False,"Large"
True,"M?",False,True,False,True,"Large"
True,"M?",False,True,False,False,"Large"
True,"M?",False,True,False,False,"Small"
True,"M?",True,True,False,False,"Large"
True,"M?",True,True,False,True,"Large"
True,"M?",True,True,False,False,"Medium"
True,"M?",True,True,False,False,"Medium"
True,"M?",False,True,False,False,"Large"
True,"M?",False,True,False,False,"Small"
True,"M?",False,True,False,False,"Small"
True,"M?",True,True,False,False,"Large"
True,"M?",False,True,False,False,"Medium"
True,"M?",True,False,False,True,"Medium"
True,"M?",True,False,False,True,"Large"
True,"M?",True,False,False,True,"Large"
True,"M?",True,False,False,True,"Medium"
True,"M?",True,False,False,True,"Large"
True,"M?",True,False,False,True,"Medium"
True,"M?",True,False,False,True,"Medium"
True,"M?",True,False,False,True,"Large"
True,"M?",True,False,False,True,"Medium"
True,"M?",True,False,False,True,"Large"
True,"M?",True,False,False,True,"Large"
True,"M?",True,False,False,True,"Small"
True,"M?",True,False,False,True,"Large"
True,"M?",True,False,False,True,"Large"
True,"M?",True,False,False,True,"Medium"
True,"M?",True,False,False,True,"Large"
True,"M?",True,False,False,True,"Medium"
True,"M?",True,False,False,True,"Large"
True,"M?",True,False,False,True,"Large"
True,"M?",True,False,False,True,"Small"
True,"M?",True,False,False,True,"Medium"
True,"M?",True,False,False,True,"Large"
True,"M?",True,False,False,True,"Large"
True,"M?",True,False,False,True,"Large"
True,"M?",True,False,False,True,"Medium"
True,"M?",True,False,False,True,"Large"
True,"M?",True,False,False,True,"Medium"
True,"M?",True,False,False,True,"Small"
True,"M?",False,False,False,True,"Large"
True,"M?",False,False,False,True,"Large"
True,"M?",False,False,False,True,"Large"
True,"M?",False,False,False,True,"Large"
True,"M?",False,False,False,True,"Large"
True,"M?",False,False,False,True,"Large"
True,"M?",False,False,False,True,"Large"
True,"M?",False,False,False,True,"Large"
True,"M?",False,False,False,True,"Large"
True,"M?",False,False,False,True,"Large"
True,"M?",False,False,False,True,"Large"
True,"M?",False,False,False,True,"Large"
True,"M?",False,False,False,True,"Large"
True,"M?",False,False,False,True,"Large"
True,"M?",False,False,False,True,"Large"
True,"M?",False,False,False,True,"Large"
True,"M?",False,False,False,True,"Large"
True,"M?",False,False,False,True,"Large"
True,"M?",False,False,False,True,"Large"
True,"M?",False,False,False,True,"Large"
True,"M?",False,False,False,True,"Large"
True,"M?",False,False,False,True,"Large"
True,"M?",False,False,False,True,"Large"
True,"M?",False,False,False,True,"Large"
True,"M?",False,False,False,True,"Large"
True,"M?",False,False,False,True,"Large"
True,"M?",False,False,False,True,"Large"
True,"M?",False,False,False,True,"Large"
True,"M?",False,False,False,True,"Large"
True,"M?",False,False,False,True,"Large"
True,"M?",False,False,False,True,"Large"
True,"M?",False,False,False,True,"Large"
True,"M?",False,False,False,True,"Large"
True,"M?",False,False,False,True,"Large"
True,"M?",False,False,False,True,"Large"
True,"M?",False,False,False,True,"Large"
True,"M?",False,False,False,True,"Large"
True,"M?",False,False,False,True,"Large"
True,"M?",False,False,False,True,"Large"
True,"M?",False,False,False,True,"Large"
True,"M?",False,False,False,True,"Large"
True,"M?",False,False,False,True,"Large"
True,"M?",False,False,False,True,"Large"
True,"M?",False,False,False,True,"Large"
True,"M?",False,False,False,True,"Large"
True,"M?",False,False,False,True,"Large"
True,"M?",False,False,False,True,"Large"
True,"M?",False,False,False,True,"Large"
True,"M?",False,False,False,True,"Large"
True,"M?",False,False,False,True,"Large"
True,"M?",False,False,False,True,"Large"
True,"M?",False,False,False,True,"Large"
True,"M?",False,False,False,True,"Large"
True,"M?",False,False,False,True,"Large"
True,"M?",False,False,False,True,"Large"
True,"M?",False,False,False,True,"Large"
True,"M?",False,False,False,True,"Large"
True,"M?",False,False,False,True,"Large"
True,"M?",False,False,False,True,"Large"
True,"M?",False,False,False,True,"Large"
True,"M?",False,False,False,True,"Large"
True,"M?",False,False,False,True,"Large"
True,"M?",False,False,False,True,"Large"
True,"M?",False,False,False,True,"Large"
True,"M?",False,False,False,True,"Large"
True,"M?",False,False,False,True,"Large"
True,"M?",False,False,False,True,"Large"
True,"M?",False,False,False,True,"Large"
True,"M?",False,False,False,True,"Large"
True,"M?",False,False,False,True,"Large"
True,"M?",False,False,False,True,"Large"
True,"M?",False,False,False,True,"Large"
True,"M?",False,False,False,True,"Large"
True,"M?",False,False,False,True,"Large"
True,"M?",False,False,False,True,"Large"
True,"M?",False,False,False,True,"Large"
True,"M?",False,False,False,True,"Large"
True,"M?",False,False,False,True,"Large"
True,"M?",False,False,False,True,"Large"
True,"M?",False,False,False,True,"Large"
True,"M?",False,False,False,True,"Large"
True,"M?",False,False,False,True,"Large"
True,"M?",False,False,False,True,"Large"
True,"M?",False,False,False,True,"Large"
True,"M?",False,False,False,True,"Large"
True,"M?",False,False,False,True,"Large"
True,"M?",False,False,False,True,"Large"
True,"M?",False,False,False,True,"Large"
True,"M?",False,False,False,True,"Large"
True,"M?",False,False,False,True,"Large"
True,"M?",False,False,False,True,"Large"
True,"M?",False,False,False,True,"Large"
True,"M?",False,False,False,True,"Large"
True,"M?",False,False,False,True,"Large"
True,"M?",False,False,False,True,"Large"
True,"M?",False,False,False,True,"Medium"
True,"M?",False,False,False,True,"Medium"
True,"M?",False,False,False,True,"Medium"
True,"M?",False,False,False,True,"Medium"
True,"M?",False,False,False,True,"Medium"
True,"M?",False,False,False,True,"Medium"
True,"M?",False,False,False,True,"Medium"
True,"M?",False,False,False,True,"Medium"
True,"M?",False,False,False,True,"Medium"
True,"M?",False,False,False,True,"Medium"
True,"M?",False,False,False,True,"Medium"
True,"M?",False,False,False,True,"Medium"
True,"M?",False,False,False,True,"Medium"
True,"M?",False,False,False,True,"Medium"
True,"M?",False,False,False,True,"Medium"
True,"M?",False,False,False,True,"Medium"
True,"M?",False,False,False,True,"Medium"
True,"M?",False,False,False,True,"Medium"
True,"M?",False,False,False,True,"Medium"
True,"M?",False,False,False,True,"Medium"
True,"M?",False,False,False,True,"Medium"
True,"M?",False,False,False,True,"Medium"
True,"M?",False,False,False,True,"Medium"
True,"M?",False,False,False,True,"Medium"
True,"M?",False,False,False,True,"Medium"
True,"M?",False,False,False,True,"Medium"
True,"M?",False,False,False,True,"Medium"
True,"M?",False,False,False,True,"Medium"
True,"M?",False,False,False,True,"Medium"
True,"M?",False,False,False,True,"Medium"
True,"M?",False,False,False,True,"Medium"
True,"M?",False,False,False,True,"Medium"
True,"M?",False,False,False,True,"Medium"
True,"M?",False,False,False,True,"Medium"
True,"M?",False,False,False,True,"Medium"
True,"M?",False,False,False,True,"Medium"
True,"M?",False,False,False,True,"Medium"
True,"M?",False,False,False,True,"Medium"
True,"M?",False,False,False,True,"Medium"
True,"M?",False,False,False,True,"Medium"
True,"M?",False,False,False,True,"Medium"
True,"M?",False,False,False,True,"Medium"
True,"M?",False,False,False,True,"Medium"
True,"M?",False,False,False,True,"Medium"
True,"M?",False,False,False,True,"Medium"
True,"M?",False,False,False,True,"Medium"
True,"M?",False,False,False,True,"Medium"
True,"M?",False,False,False,True,"Medium"
True,"M?",False,False,False,True,"Medium"
True,"M?",False,False,False,True,"Medium"
True,"M?",False,False,False,True,"Medium"
